-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/1981 through 02/01/2024 
Location: Latitude  36.7529   Longitude 3.042 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 44.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
2014,11,10,16.63,15.4
2014,11,11,18.4,15.44
2014,11,12,19.85,17.61
2014,11,13,20.16,17.06
2014,11,14,21.6,18.1
2014,11,15,19.65,17.42
2014,11,16,18.83,16.98
2014,11,17,18.61,16.29
2014,11,18,18.2,15.76
2014,11,19,21.39,16.74
2014,11,20,23.46,17.4
2014,11,21,25.08,18.97
2014,11,22,25.35,19.13
2014,11,23,22.11,18.69
2014,11,24,21.26,17.81
2014,11,25,20.07,17.05
2014,11,26,19.3,16.83
2014,11,27,20.86,15.91
2014,11,28,20.58,15.93
2014,11,29,20.1,17.9
2014,11,30,18.01,16.27
2014,12,1,16.87,15.79
2014,12,2,16.48,15.13
2014,12,3,17.15,14.73
2014,12,4,17.59,14.66
2014,12,5,16.58,14.69
2014,12,6,16.01,14.04
2014,12,7,14.21,12.53
2014,12,8,14.88,13.51
2014,12,9,15.14,12.54
2014,12,10,14.33,13.2
2014,12,11,15.24,12.69
2014,12,12,16.38,12.85
2014,12,13,16.56,12.36
2014,12,14,15.94,12.23
2014,12,15,15.94,12.44
2014,12,16,14.28,12.8
2014,12,17,15.76,13.44
2014,12,18,15.87,14.04
2014,12,19,16.4,14.88
2014,12,20,16.59,13.09
2014,12,21,15.67,13.19
2014,12,22,16.19,12.07
2014,12,23,16.55,12.83
2014,12,24,16.08,12.6
2014,12,25,15.39,13.21
2014,12,26,14.65,12.74
2014,12,27,14.96,12.46
2014,12,28,15.77,12.45
2014,12,29,12.33,10.28
2014,12,30,11.84,10.74
2014,12,31,13.59,10.59
2015,1,1,12.31,10.66
2015,1,2,14.11,10.88
2015,1,3,15.17,11.68
2015,1,4,16.36,13.65
2015,1,5,14.7,12.44
2015,1,6,14.66,11.99
2015,1,7,14.22,11.87
2015,1,8,14.09,12.24
2015,1,9,14.88,12.47
2015,1,10,15.6,11.76
2015,1,11,16.41,13.08
2015,1,12,15.55,13.28
2015,1,13,17.05,11.97
2015,1,14,16.38,14.65
2015,1,15,17.36,14.43
2015,1,16,17.33,13.89
2015,1,17,13.96,11.65
2015,1,18,12.94,11.33
2015,1,19,12.83,10.99
2015,1,20,12.74,11.0
2015,1,21,12.53,10.83
2015,1,22,11.17,10.12
2015,1,23,12.05,11.17
2015,1,24,13.45,11.65
2015,1,25,13.44,10.96
2015,1,26,12.42,10.42
2015,1,27,13.78,10.72
2015,1,28,13.35,11.73
2015,1,29,14.94,11.83
2015,1,30,16.54,14.62
2015,1,31,16.08,13.77
2015,2,1,13.43,11.82
2015,2,2,12.84,11.76
2015,2,3,14.58,11.59
2015,2,4,13.28,8.98
2015,2,5,10.97,9.06
2015,2,6,10.57,9.45
2015,2,7,11.1,9.37
2015,2,8,11.68,9.8
2015,2,9,12.61,10.26
2015,2,10,15.03,9.21
2015,2,11,15.25,9.87
2015,2,12,15.77,10.97
2015,2,13,13.1,12.18
2015,2,14,15.26,11.97
2015,2,15,14.62,13.28
2015,2,16,14.06,12.44
2015,2,17,13.55,12.41
2015,2,18,14.37,12.7
2015,2,19,14.78,12.59
2015,2,20,13.74,11.56
2015,2,21,13.37,10.91
2015,2,22,12.01,9.9
2015,2,23,15.66,10.85
2015,2,24,14.69,12.44
2015,2,25,13.65,11.94
2015,2,26,13.87,11.61
2015,2,27,14.83,10.28
2015,2,28,12.38,10.97
2015,3,1,15.26,11.76
2015,3,2,17.69,13.61
2015,3,3,18.36,14.87
2015,3,4,16.35,11.76
2015,3,5,12.87,10.97
2015,3,6,13.65,11.8
2015,3,7,13.32,11.44
2015,3,8,13.49,11.54
2015,3,9,13.2,11.21
2015,3,10,14.24,11.48
2015,3,11,16.6,12.05
2015,3,12,16.59,13.93
2015,3,13,15.2,13.29
2015,3,14,14.79,10.93
2015,3,15,12.77,11.11
2015,3,16,14.51,11.06
2015,3,17,14.12,10.94
2015,3,18,17.67,12.57
2015,3,19,18.26,13.92
2015,3,20,19.4,13.94
2015,3,21,15.93,12.45
2015,3,22,15.47,12.7
2015,3,23,18.14,13.53
2015,3,24,14.37,13.01
2015,3,25,13.8,11.21
2015,3,26,13.62,11.0
2015,3,27,15.69,11.48
2015,3,28,16.66,13.93
2015,3,29,16.87,13.9
2015,3,30,17.7,14.62
2015,3,31,18.11,15.47
2015,4,1,17.48,13.88
2015,4,2,15.81,13.12
2015,4,3,17.21,13.69
2015,4,4,16.77,14.31
2015,4,5,16.62,14.0
2015,4,6,15.4,13.29
2015,4,7,15.13,12.74
2015,4,8,16.68,11.39
2015,4,9,18.48,12.99
2015,4,10,18.86,14.03
2015,4,11,17.97,14.83
2015,4,12,18.1,13.83
2015,4,13,19.25,14.96
2015,4,14,19.98,15.44
2015,4,15,20.37,16.4
2015,4,16,20.02,15.57
2015,4,17,17.75,15.53
2015,4,18,17.86,15.71
2015,4,19,18.1,15.58
2015,4,20,17.8,15.27
2015,4,21,18.65,15.3
2015,4,22,21.02,16.73
2015,4,23,18.33,15.97
2015,4,24,17.4,15.39
2015,4,25,18.41,16.17
2015,4,26,20.7,17.45
2015,4,27,18.43,16.26
2015,4,28,18.48,15.94
2015,4,29,19.34,15.78
2015,4,30,20.76,16.78
2015,5,1,21.14,17.52
2015,5,2,23.05,19.86
2015,5,3,24.5,20.76
2015,5,4,25.76,20.92
2015,5,5,22.83,19.13
2015,5,6,20.91,18.54
2015,5,7,21.77,18.4
2015,5,8,20.73,18.09
2015,5,9,21.5,18.43
2015,5,10,23.0,18.69
2015,5,11,24.33,19.26
2015,5,12,21.44,19.01
2015,5,13,22.69,18.53
2015,5,14,29.06,21.76
2015,5,15,22.86,17.88
2015,5,16,19.41,17.69
2015,5,17,19.8,17.3
2015,5,18,23.55,17.38
2015,5,19,22.55,19.53
2015,5,20,19.18,17.16
2015,5,21,18.55,16.41
2015,5,22,18.87,15.93
2015,5,23,20.11,16.38
2015,5,24,19.49,17.77
2015,5,25,19.36,16.87
2015,5,26,20.19,16.87
2015,5,27,21.19,17.4
2015,5,28,21.33,17.88
2015,5,29,22.37,18.65
2015,5,30,20.43,18.1
2015,5,31,22.12,18.13
2015,6,1,22.09,19.29
2015,6,2,23.0,19.23
2015,6,3,23.94,19.65
2015,6,4,23.41,19.69
2015,6,5,23.44,19.75
2015,6,6,24.01,20.23
2015,6,7,22.61,20.01
2015,6,8,23.23,20.21
2015,6,9,23.04,20.26
2015,6,10,24.51,21.26
2015,6,11,23.19,20.72
2015,6,12,22.3,20.45
2015,6,13,23.15,19.88
2015,6,14,23.15,18.72
2015,6,15,22.95,19.26
2015,6,16,22.54,19.76
2015,6,17,22.37,19.51
2015,6,18,23.79,20.54
2015,6,19,24.08,20.23
2015,6,20,24.51,21.26
2015,6,21,25.76,21.38
2015,6,22,27.09,22.46
2015,6,23,25.5,21.6
2015,6,24,23.93,21.55
2015,6,25,24.0,20.93
2015,6,26,24.45,21.0
2015,6,27,26.9,21.87
2015,6,28,28.51,24.05
2015,6,29,28.46,25.08
2015,6,30,29.05,24.64
2015,7,1,30.33,24.3
2015,7,2,29.31,24.72
2015,7,3,30.57,24.41
2015,7,4,30.55,24.81
2015,7,5,30.29,25.25
2015,7,6,29.48,25.54
2015,7,7,30.0,25.51
2015,7,8,29.49,25.05
2015,7,9,27.33,24.38
2015,7,10,27.14,24.05
2015,7,11,27.96,24.96
2015,7,12,28.16,24.45
2015,7,13,27.73,24.07
2015,7,14,27.84,24.7
2015,7,15,29.17,24.95
2015,7,16,28.13,24.73
2015,7,17,28.18,24.5
2015,7,18,27.82,24.8
2015,7,19,27.98,25.33
2015,7,20,28.37,25.3
2015,7,21,28.92,25.5
2015,7,22,30.13,25.94
2015,7,23,28.42,26.08
2015,7,24,29.07,25.95
2015,7,25,29.89,26.12
2015,7,26,28.55,25.62
2015,7,27,30.15,27.21
2015,7,28,30.54,27.16
2015,7,29,31.98,27.22
2015,7,30,29.14,26.54
2015,7,31,30.93,25.3
2015,8,1,29.81,26.19
2015,8,2,28.27,25.62
2015,8,3,29.01,25.25
2015,8,4,27.97,26.09
2015,8,5,29.88,26.71
2015,8,6,30.89,26.94
2015,8,7,28.84,26.02
2015,8,8,29.88,26.23
2015,8,9,27.99,25.68
2015,8,10,28.98,25.85
2015,8,11,29.17,26.06
2015,8,12,29.92,27.19
2015,8,13,29.44,26.53
2015,8,14,29.12,25.69
2015,8,15,27.41,25.3
2015,8,16,27.08,24.5
2015,8,17,28.7,25.74
2015,8,18,27.64,25.5
2015,8,19,27.02,25.19
2015,8,20,27.92,24.88
2015,8,21,28.63,25.12
2015,8,22,29.37,25.58
2015,8,23,28.12,25.15
2015,8,24,27.43,24.17
2015,8,25,26.38,24.08
2015,8,26,27.72,24.53
2015,8,27,27.58,25.01
2015,8,28,26.29,24.85
2015,8,29,27.31,25.08
2015,8,30,28.08,24.94
2015,8,31,27.5,25.2
2015,9,1,27.73,25.33
2015,9,2,27.51,25.22
2015,9,3,27.13,24.9
2015,9,4,25.91,23.8
2015,9,5,26.38,23.49
2015,9,6,25.48,24.05
2015,9,7,25.77,23.57
2015,9,8,24.8,22.87
2015,9,9,24.44,22.73
2015,9,10,25.99,22.18
2015,9,11,28.16,23.38
2015,9,12,29.55,24.58
2015,9,13,28.28,24.77
2015,9,14,26.74,24.05
2015,9,15,26.96,22.69
2015,9,16,26.8,23.34
2015,9,17,26.62,23.71
2015,9,18,25.04,23.26
2015,9,19,25.18,23.3
2015,9,20,24.2,22.34
2015,9,21,25.94,21.98
2015,9,22,26.87,23.69
2015,9,23,25.12,22.33
2015,9,24,23.47,20.98
2015,9,25,23.5,20.52
2015,9,26,24.12,20.88
2015,9,27,23.65,21.73
2015,9,28,24.01,21.57
2015,9,29,23.58,21.69
2015,9,30,23.28,21.44
2015,10,1,22.74,20.6
2015,10,2,25.26,20.0
2015,10,3,26.87,20.7
2015,10,4,25.37,22.92
2015,10,5,28.05,22.4
2015,10,6,26.13,23.19
2015,10,7,24.48,22.37
2015,10,8,22.68,21.04
2015,10,9,21.01,18.65
2015,10,10,22.18,20.4
2015,10,11,24.59,20.36
2015,10,12,24.94,21.95
2015,10,13,23.35,21.56
2015,10,14,22.49,20.09
2015,10,15,21.73,19.25
2015,10,16,23.55,20.04
2015,10,17,25.12,20.88
2015,10,18,24.73,22.29
2015,10,19,23.9,21.02
2015,10,20,22.56,19.98
2015,10,21,19.85,17.69
2015,10,22,19.55,17.48
2015,10,23,20.43,18.43
2015,10,24,22.15,18.46
2015,10,25,22.51,20.01
2015,10,26,22.3,20.29
2015,10,27,22.98,19.75
2015,10,28,21.93,19.29
2015,10,29,20.9,18.61
2015,10,30,21.48,18.4
2015,10,31,21.21,17.22
2015,11,1,22.14,18.62
2015,11,2,22.37,18.51
2015,11,3,22.39,17.94
2015,11,4,20.95,18.87
2015,11,5,20.44,18.29
2015,11,6,20.48,18.2
2015,11,7,20.3,17.8
2015,11,8,21.9,17.73
2015,11,9,21.9,18.37
2015,11,10,20.5,17.95
2015,11,11,20.19,16.8
2015,11,12,20.58,18.02
2015,11,13,19.82,17.9
2015,11,14,19.85,17.73
2015,11,15,19.54,16.86
2015,11,16,19.14,16.92
2015,11,17,19.28,16.96
2015,11,18,18.73,16.66
2015,11,19,18.88,16.27
2015,11,20,19.69,16.37
2015,11,21,22.26,16.36
2015,11,22,16.23,13.86
2015,11,23,13.98,12.84
2015,11,24,13.98,13.16
2015,11,25,18.27,13.89
2015,11,26,18.42,15.76
2015,11,27,16.65,13.92
2015,11,28,17.55,13.72
2015,11,29,17.01,15.3
2015,11,30,17.98,14.98
2015,12,1,19.29,15.13
2015,12,2,19.34,15.44
2015,12,3,17.22,15.28
2015,12,4,16.9,14.78
2015,12,5,16.79,15.3
2015,12,6,18.37,13.69
2015,12,7,18.76,13.2
2015,12,8,18.1,14.1
2015,12,9,17.92,15.18
2015,12,10,17.86,15.19
2015,12,11,17.96,14.12
2015,12,12,18.27,14.59
2015,12,13,17.43,14.94
2015,12,14,17.82,14.27
2015,12,15,18.22,15.17
2015,12,16,18.86,15.98
2015,12,17,19.23,16.12
2015,12,18,18.5,16.05
2015,12,19,19.29,15.85
2015,12,20,18.0,14.33
2015,12,21,16.65,14.83
2015,12,22,18.3,14.16
2015,12,23,19.21,14.19
2015,12,24,17.16,14.54
2015,12,25,16.76,14.21
2015,12,26,16.09,14.55
2015,12,27,17.36,13.24
2015,12,28,17.49,13.19
2015,12,29,17.02,14.37
2015,12,30,17.29,14.86
2015,12,31,17.56,15.2
2016,1,1,18.76,15.1
2016,1,2,19.06,15.09
2016,1,3,17.27,15.41
2016,1,4,19.86,17.49
2016,1,5,18.03,15.02
2016,1,6,14.99,12.88
2016,1,7,17.93,14.98
2016,1,8,18.94,15.15
2016,1,9,18.68,16.63
2016,1,10,18.71,14.92
2016,1,11,18.4,15.52
2016,1,12,17.05,14.27
2016,1,13,16.19,13.98
2016,1,14,17.56,13.87
2016,1,15,15.53,12.03
2016,1,16,12.98,11.07
2016,1,17,13.65,11.43
2016,1,18,15.3,11.52
2016,1,19,14.99,12.76
2016,1,20,16.11,12.96
2016,1,21,15.44,13.45
2016,1,22,15.51,13.38
2016,1,23,16.31,12.9
2016,1,24,18.16,14.09
2016,1,25,18.52,13.44
2016,1,26,17.6,14.53
2016,1,27,17.48,12.9
2016,1,28,16.51,13.23
2016,1,29,16.03,12.51
2016,1,30,15.74,13.08
2016,1,31,16.2,13.77
2016,2,1,16.65,13.77
2016,2,2,18.65,14.23
2016,2,3,16.76,14.55
2016,2,4,15.03,11.91
2016,2,5,16.87,10.86
2016,2,6,17.05,13.54
2016,2,7,16.94,14.34
2016,2,8,16.24,13.85
2016,2,9,17.98,13.33
2016,2,10,17.78,15.62
2016,2,11,18.07,16.32
2016,2,12,18.08,15.73
2016,2,13,18.55,16.59
2016,2,14,16.93,13.03
2016,2,15,12.79,10.6
2016,2,16,12.78,11.46
2016,2,17,12.94,10.99
2016,2,18,14.69,11.2
2016,2,19,16.01,12.72
2016,2,20,16.3,12.76
2016,2,21,18.05,13.15
2016,2,22,18.83,14.47
2016,2,23,16.06,13.63
2016,2,24,17.61,13.32
2016,2,25,15.57,13.49
2016,2,26,16.42,12.62
2016,2,27,14.91,10.82
2016,2,28,12.78,10.73
2016,2,29,13.64,12.07
2016,3,1,14.79,12.0
2016,3,2,16.3,12.12
2016,3,3,15.12,12.83
2016,3,4,17.4,12.94
2016,3,5,15.28,12.76
2016,3,6,13.23,12.12
2016,3,7,14.41,11.39
2016,3,8,12.37,9.94
2016,3,9,13.63,10.14
2016,3,10,12.76,10.23
2016,3,11,13.82,12.11
2016,3,12,13.63,11.31
2016,3,13,12.63,11.11
2016,3,14,15.72,11.31
2016,3,15,15.34,11.73
2016,3,16,14.74,12.54
2016,3,17,14.99,12.45
2016,3,18,16.12,12.29
2016,3,19,16.32,13.18
2016,3,20,15.25,12.99
2016,3,21,14.71,13.24
2016,3,22,14.24,13.19
2016,3,23,15.41,12.98
2016,3,24,14.91,13.05
2016,3,25,16.62,12.4
2016,3,26,17.12,14.54
2016,3,27,17.38,14.71
2016,3,28,17.33,14.37
2016,3,29,17.79,14.74
2016,3,30,24.14,15.65
2016,3,31,19.23,13.9
2016,4,1,15.07,12.78
2016,4,2,14.64,12.65
2016,4,3,18.17,12.95
2016,4,4,17.6,14.64
2016,4,5,16.27,12.75
2016,4,6,16.15,12.42
2016,4,7,15.86,14.02
2016,4,8,16.37,11.88
2016,4,9,15.85,12.34
2016,4,10,18.87,12.87
2016,4,11,17.71,14.65
2016,4,12,17.48,14.24
2016,4,13,17.6,15.33
2016,4,14,18.76,15.04
2016,4,15,19.76,15.49
2016,4,16,19.43,15.6
2016,4,17,18.61,16.05
2016,4,18,18.4,15.8
2016,4,19,19.58,16.13
2016,4,20,19.01,15.48
2016,4,21,17.69,15.14
2016,4,22,17.83,15.37
2016,4,23,18.43,15.07
2016,4,24,18.13,15.4
2016,4,25,17.26,15.1
2016,4,26,19.04,14.93
2016,4,27,19.37,16.55
2016,4,28,18.19,16.48
2016,4,29,18.19,15.65
2016,4,30,17.33,15.6
2016,5,1,16.26,13.02
2016,5,2,16.48,12.76
2016,5,3,19.55,14.97
2016,5,4,20.08,15.42
2016,5,5,19.69,16.16
2016,5,6,18.56,16.8
2016,5,7,17.89,16.3
2016,5,8,24.38,16.18
2016,5,9,21.31,17.77
2016,5,10,22.0,17.63
2016,5,11,18.75,16.59
2016,5,12,18.85,16.87
2016,5,13,18.24,16.42
2016,5,14,18.98,16.15
2016,5,15,20.01,16.43
2016,5,16,19.44,16.78
2016,5,17,20.07,17.17
2016,5,18,19.65,17.8
2016,5,19,19.84,16.94
2016,5,20,19.14,16.89
2016,5,21,21.32,16.36
2016,5,22,22.43,19.35
2016,5,23,20.29,17.94
2016,5,24,23.78,17.95
2016,5,25,22.06,19.15
2016,5,26,22.83,18.81
2016,5,27,20.91,18.32
2016,5,28,23.29,19.87
2016,5,29,21.3,18.4
2016,5,30,21.38,18.18
2016,5,31,20.22,18.59
2016,6,1,21.48,18.55
2016,6,2,23.52,18.33
2016,6,3,24.56,19.75
2016,6,4,22.15,19.4
2016,6,5,21.51,18.99
2016,6,6,23.23,19.54
2016,6,7,24.29,21.11
2016,6,8,25.35,20.68
2016,6,9,25.31,22.23
2016,6,10,25.97,22.64
2016,6,11,25.24,21.44
2016,6,12,23.95,21.16
2016,6,13,25.02,22.02
2016,6,14,26.33,22.85
2016,6,15,26.18,22.58
2016,6,16,23.45,20.22
2016,6,17,22.88,19.79
2016,6,18,23.23,20.66
2016,6,19,22.32,20.23
2016,6,20,23.11,19.83
2016,6,21,23.65,20.08
2016,6,22,25.14,20.59
2016,6,23,25.15,21.44
2016,6,24,24.75,21.78
2016,6,25,27.34,22.89
2016,6,26,26.73,22.83
2016,6,27,26.23,22.69
2016,6,28,27.48,22.33
2016,6,29,26.21,21.98
2016,6,30,23.88,21.55
2016,7,1,24.95,21.94
2016,7,2,25.61,22.51
2016,7,3,27.1,22.87
2016,7,4,28.4,23.63
2016,7,5,24.86,22.41
2016,7,6,25.41,21.99
2016,7,7,28.74,23.08
2016,7,8,28.44,22.83
2016,7,9,27.69,24.28
2016,7,10,25.56,23.36
2016,7,11,26.75,23.11
2016,7,12,26.57,23.66
2016,7,13,25.68,22.94
2016,7,14,24.71,22.56
2016,7,15,23.89,21.29
2016,7,16,24.73,20.62
2016,7,17,25.08,21.38
2016,7,18,25.15,22.06
2016,7,19,25.9,22.48
2016,7,20,27.69,23.08
2016,7,21,29.24,24.71
2016,7,22,26.96,23.59
2016,7,23,26.15,23.32
2016,7,24,26.48,22.98
2016,7,25,26.3,23.4
2016,7,26,27.55,23.63
2016,7,27,29.08,25.17
2016,7,28,28.81,24.87
2016,7,29,28.59,24.81
2016,7,30,28.27,25.41
2016,7,31,29.63,25.89
2016,8,1,28.67,25.02
2016,8,2,27.93,24.16
2016,8,3,29.2,25.24
2016,8,4,29.11,24.69
2016,8,5,26.92,24.64
2016,8,6,25.8,23.57
2016,8,7,25.58,23.32
2016,8,8,25.49,23.33
2016,8,9,27.15,22.82
2016,8,10,25.89,23.68
2016,8,11,25.6,22.9
2016,8,12,24.83,22.33
2016,8,13,25.31,22.01
2016,8,14,27.09,22.62
2016,8,15,25.78,23.14
2016,8,16,25.39,23.31
2016,8,17,26.66,23.03
2016,8,18,27.49,25.54
2016,8,19,28.32,25.41
2016,8,20,28.43,25.13
2016,8,21,26.87,24.36
2016,8,22,26.07,23.55
2016,8,23,25.36,23.07
2016,8,24,26.54,23.01
2016,8,25,26.39,22.98
2016,8,26,26.65,23.54
2016,8,27,25.78,23.55
2016,8,28,27.73,23.84
2016,8,29,28.37,24.8
2016,8,30,26.99,24.07
2016,8,31,27.15,23.94
2016,9,1,26.01,23.73
2016,9,2,27.16,23.62
2016,9,3,27.93,24.46
2016,9,4,29.02,24.3
2016,9,5,30.85,26.04
2016,9,6,28.06,24.9
2016,9,7,27.01,24.63
2016,9,8,27.05,24.21
2016,9,9,27.48,24.23
2016,9,10,27.15,24.5
2016,9,11,26.63,23.69
2016,9,12,28.38,23.77
2016,9,13,28.05,24.81
2016,9,14,26.44,23.77
2016,9,15,25.58,22.78
2016,9,16,24.87,22.58
2016,9,17,24.79,21.96
2016,9,18,24.69,22.63
2016,9,19,23.65,21.96
2016,9,20,24.27,21.3
2016,9,21,26.69,21.99
2016,9,22,27.74,23.49
2016,9,23,25.94,23.53
2016,9,24,25.19,22.75
2016,9,25,24.66,22.16
2016,9,26,24.76,21.78
2016,9,27,25.28,22.44
2016,9,28,24.06,22.08
2016,9,29,25.35,22.15
2016,9,30,25.78,23.02
2016,10,1,25.76,22.4
2016,10,2,25.86,23.01
2016,10,3,26.48,23.15
2016,10,4,25.66,23.26
2016,10,5,25.33,22.81
2016,10,6,26.47,22.78
2016,10,7,25.21,22.67
2016,10,8,24.4,22.35
2016,10,9,25.33,22.81
2016,10,10,22.91,20.98
2016,10,11,24.45,21.23
2016,10,12,24.21,20.3
2016,10,13,24.47,20.46
2016,10,14,22.73,20.68
2016,10,15,23.43,20.04
2016,10,16,26.62,21.73
2016,10,17,25.87,21.66
2016,10,18,23.55,21.3
2016,10,19,23.15,21.34
2016,10,20,22.7,20.44
2016,10,21,22.48,20.94
2016,10,22,24.49,21.98
2016,10,23,25.71,22.12
2016,10,24,30.28,23.19
2016,10,25,29.48,23.94
2016,10,26,26.63,23.15
2016,10,27,24.04,20.57
2016,10,28,22.18,19.9
2016,10,29,21.37,19.27
2016,10,30,21.82,19.48
2016,10,31,22.73,19.16
2016,11,1,23.33,19.74
2016,11,2,21.63,19.58
2016,11,3,24.23,19.69
2016,11,4,27.0,20.98
2016,11,5,25.51,22.66
2016,11,6,22.68,19.01
2016,11,7,18.96,16.28
2016,11,8,17.58,15.23
2016,11,9,19.82,17.16
2016,11,10,19.98,17.71
2016,11,11,19.22,17.49
2016,11,12,18.89,17.27
2016,11,13,20.31,16.73
2016,11,14,18.18,16.61
2016,11,15,18.39,16.67
2016,11,16,19.13,17.23
2016,11,17,18.76,17.31
2016,11,18,18.12,16.81
2016,11,19,18.9,16.37
2016,11,20,19.33,16.34
2016,11,21,21.39,16.98
2016,11,22,23.48,17.44
2016,11,23,20.67,16.37
2016,11,24,17.19,15.23
2016,11,25,17.55,14.44
2016,11,26,20.08,14.78
2016,11,27,19.38,15.02
2016,11,28,16.2,14.05
2016,11,29,17.69,15.32
2016,11,30,18.17,15.31
2016,12,1,18.19,15.38
2016,12,2,17.84,15.14
2016,12,3,18.27,15.23
2016,12,4,19.16,14.61
2016,12,5,19.22,15.69
2016,12,6,17.49,15.64
2016,12,7,18.15,16.15
2016,12,8,17.83,16.3
2016,12,9,17.67,15.32
2016,12,10,17.48,14.69
2016,12,11,17.01,14.63
2016,12,12,16.87,14.46
2016,12,13,16.73,13.5
2016,12,14,17.55,13.8
2016,12,15,16.14,14.25
2016,12,16,15.31,13.58
2016,12,17,16.28,14.08
2016,12,18,16.93,14.55
2016,12,19,16.05,13.65
2016,12,20,15.05,14.36
2016,12,21,15.17,13.87
2016,12,22,16.23,15.11
2016,12,23,16.12,14.26
2016,12,24,15.6,13.53
2016,12,25,15.59,13.22
2016,12,26,16.08,13.3
2016,12,27,15.65,12.99
2016,12,28,16.5,14.29
2016,12,29,15.97,12.97
2016,12,30,14.99,13.15
2016,12,31,15.12,13.04
2017,1,1,14.85,12.36
2017,1,2,16.23,10.87
2017,1,3,15.37,12.78
2017,1,4,16.0,13.46
2017,1,5,16.06,12.06
2017,1,6,13.48,11.72
2017,1,7,13.81,12.06
2017,1,8,14.94,12.4
2017,1,9,13.87,12.51
2017,1,10,13.85,11.58
2017,1,11,14.0,12.16
2017,1,12,14.6,12.58
2017,1,13,15.76,13.12
2017,1,14,12.9,11.02
2017,1,15,13.12,10.95
2017,1,16,14.24,11.2
2017,1,17,11.67,8.48
2017,1,18,10.01,8.96
2017,1,19,14.0,8.58
2017,1,20,14.69,10.98
2017,1,21,13.03,10.82
2017,1,22,11.32,10.62
2017,1,23,12.69,11.42
2017,1,24,12.9,11.39
2017,1,25,14.56,11.93
2017,1,26,15.55,11.66
2017,1,27,15.41,11.76
2017,1,28,13.83,12.08
2017,1,29,13.34,12.26
2017,1,30,15.03,11.63
2017,1,31,16.59,11.08
2017,2,1,16.16,13.58
2017,2,2,16.62,11.92
2017,2,3,16.77,14.08
2017,2,4,16.65,14.8
2017,2,5,17.15,14.33
2017,2,6,15.11,13.55
2017,2,7,15.99,14.36
2017,2,8,14.96,12.24
2017,2,9,13.3,11.03
2017,2,10,16.22,9.67
2017,2,11,15.9,11.06
2017,2,12,18.09,10.49
2017,2,13,17.44,10.92
2017,2,14,15.9,13.19
2017,2,15,15.21,11.99
2017,2,16,15.13,11.68
2017,2,17,14.44,12.1
2017,2,18,13.75,11.4
2017,2,19,14.83,11.89
2017,2,20,15.44,12.72
2017,2,21,15.8,12.76
2017,2,22,16.84,13.14
2017,2,23,18.98,15.32
2017,2,24,15.58,13.32
2017,2,25,14.53,12.06
2017,2,26,13.51,11.61
2017,2,27,15.56,12.38
2017,2,28,16.47,12.94
2017,3,1,15.78,13.48
2017,3,2,15.54,12.32
2017,3,3,19.46,12.41
2017,3,4,15.74,13.38
2017,3,5,14.95,13.58
2017,3,6,16.99,14.01
2017,3,7,16.24,14.27
2017,3,8,16.66,14.26
2017,3,9,16.94,13.92
2017,3,10,18.92,15.5
2017,3,11,19.6,15.43
2017,3,12,18.21,15.01
2017,3,13,16.7,14.57
2017,3,14,16.94,13.92
2017,3,15,16.05,13.52
2017,3,16,15.81,12.75
2017,3,17,17.55,12.1
2017,3,18,17.82,12.61
2017,3,19,17.99,13.14
2017,3,20,16.15,13.05
2017,3,21,16.93,13.52
2017,3,22,17.07,14.04
2017,3,23,14.75,10.83
2017,3,24,11.83,8.78
2017,3,25,15.31,11.24
2017,3,26,19.05,12.52
2017,3,27,16.48,14.36
2017,3,28,16.24,13.67
2017,3,29,15.87,13.37
2017,3,30,18.3,13.65
2017,3,31,17.87,14.05
2017,4,1,17.13,14.42
2017,4,2,16.51,14.04
2017,4,3,16.35,14.33
2017,4,4,16.58,13.84
2017,4,5,18.33,13.61
2017,4,6,14.88,13.12
2017,4,7,15.75,14.46
2017,4,8,16.21,14.0
2017,4,9,16.97,14.46
2017,4,10,17.75,14.08
2017,4,11,17.78,14.17
2017,4,12,18.56,13.97
2017,4,13,19.78,16.12
2017,4,14,20.7,17.4
2017,4,15,20.19,16.62
2017,4,16,18.21,16.46
2017,4,17,20.08,16.48
2017,4,18,19.63,16.65
2017,4,19,17.15,15.6
2017,4,20,16.3,13.99
2017,4,21,16.55,13.47
2017,4,22,19.12,14.19
2017,4,23,20.1,15.41
2017,4,24,19.7,15.57
2017,4,25,19.05,15.83
2017,4,26,20.36,17.58
2017,4,27,19.79,15.78
2017,4,28,15.51,14.09
2017,4,29,17.31,14.11
2017,4,30,18.01,15.57
2017,5,1,17.84,15.73
2017,5,2,18.12,15.23
2017,5,3,19.94,15.65
2017,5,4,21.55,17.01
2017,5,5,25.83,17.23
2017,5,6,19.55,16.82
2017,5,7,19.6,16.37
2017,5,8,20.73,16.38
2017,5,9,23.1,17.8
2017,5,10,20.56,18.63
2017,5,11,20.85,18.62
